text_clean,text_preprocessed
twitter please do your magic sepupuku di pandemi kemarin memutuskan buka kafe di daerah sdps surabaya tapi pengunjungnya sepi 🥲  padahal menunya menurutku enak start from rb an ada kopi menu berat amp  snack ini aku nyoba nasi bakarnya dan lauknya banyak 🥰,"['twitter', 'please', 'do', 'your', 'magic', 'sepupu', 'pandemi', 'kemarin', 'putus', 'buka', 'kafe', 'daerah', 'sdps', 'surabaya', 'unjung', 'sepi', '', 'menu', 'turut', 'enak', 'start', 'from', 'rb', 'an', 'kopi', 'menu', 'berat', 'amp', 'snack', 'nyoba', 'nasi', 'bakar', 'lauk', '']"
call  workshop pemasaran properti online di surabaya  hubungi  griya marketer menyelenggarakan workshop marketing digital internet di surabaya workshop pemasaran online di masa pandemi di surabaya workshop bisnis internet marketing di surabaya,"['call', 'workshop', 'pasar', 'properti', 'online', 'surabaya', 'hubung', 'griya', 'marketer', 'selenggara', 'workshop', 'marketing', 'digital', 'internet', 'surabaya', 'workshop', 'pasar', 'online', 'pandemi', 'surabaya', 'workshop', 'bisnis', 'internet', 'marketing', 'surabaya']"
umkm center di surabaya pada juli laludirektur utama bsi menegaskan umkm sebagai tulang punggung perekonomian indonesia perlu terus dikuatkan karena di tengah krisis akibat pandemi dan ancaman resesi global umkm akan sangat rentan dari sisi permodalan,"['umkm', 'center', 'surabaya', 'juli', 'laludirektur', 'utama', 'bsi', 'umkm', 'tulang', 'punggung', 'ekonomi', 'indonesia', 'kuat', 'krisis', 'akibat', 'pandemi', 'ancam', 'resesi', 'global', 'umkm', 'rentan', 'sisi', 'modal']"
hubungi  griya marketer menyelenggarakan workshop pemasaran online di masa pandemi di surabaya workshop promosi online melalui media di surabaya workshop media promosi penjualan online di surabaya,"['hubung', 'griya', 'marketer', 'selenggara', 'workshop', 'pasar', 'online', 'pandemi', 'surabaya', 'workshop', 'promosi', 'online', 'media', 'surabaya', 'workshop', 'media', 'promosi', 'jual', 'online', 'surabaya']"
tidak banyak yang mengetahui jika misoa yang diproduksi cv marga mulya merupakan produsen pertama dan tertua di indonesia,"['misoa', 'produksi', 'cv', 'marga', 'mulya', 'produsen', 'tua', 'indonesia']"
ya sebener e ada mas tarif nya iku kurang lebih sama dengan tarif malangsurabaya baik ekonomi maupun patas nya cuman semenjak pandemi kemaren tarif nya kan naik tetapi pandemi nya sudah nggak ada tarif nya lupa turun 🤣,"['ya', 'sebener', 'e', 'mas', 'tarif', 'nya', 'iku', 'tarif', 'malangsurabaya', 'ekonomi', 'patas', 'nya', 'cuman', 'semenjak', 'pandemi', 'kemaren', 'tarif', 'nya', 'pandemi', 'nya', 'nggak', 'tarif', 'nya', 'lupa', 'turun', '']"
kalau mengutip dari podcast di kak beby dan roommate kak putri sebetulnya udah berniat ninggalin jeketi setelah anniv di surabaya dan udah nyiapin tim juga yg bs nerusin dia ketika ga ada  cuma efek pandemi timnya disband ada rword jg   klo timnya msh ada jot kek mana ya,"['kutip', 'podcast', 'kak', 'beby', 'roommate', 'kak', 'putri', 'udah', 'niat', 'ninggalin', 'jeket', 'anniv', 'surabaya', 'udah', 'nyiapin', 'tim', 'yg', 'bs', 'nerusin', 'ga', 'efek', 'pandemi', 'tim', 'disband', 'rword', 'jg', 'klo', 'tim', 'msh', 'jot', 'kek', 'ya']"
call  workshop pemasaran online shop di surabaya hubungi  griya marketer menyelenggarakan workshop cara memasarkan produk online shop di surabaya workshop pemasaran online di masa pandemi di surabaya workshop bisnis pemasaran online di surabaya,"['call', 'workshop', 'pasar', 'online', 'shop', 'surabaya', 'hubung', 'griya', 'marketer', 'selenggara', 'workshop', 'pasar', 'produk', 'online', 'shop', 'surabaya', 'workshop', 'pasar', 'online', 'pandemi', 'surabaya', 'workshop', 'bisnis', 'pasar', 'online', 'surabaya']"
perkenalkan namaku parjo seorang pekerja borongan yang biasa melakukan renovasi gedung maupun rumah sudah  bulan lamanya aku menganggur karena pandemi covid yang melanda indonesia yang menyebabkan aku dan istriku memutuskan untuk tinggal di kampungku di daerah surabaya,"['kenal', 'nama', 'parjo', 'kerja', 'borong', 'renovasi', 'gedung', 'rumah', 'anggur', 'pandemi', 'covid', 'landa', 'indonesia', 'sebab', 'istri', 'putus', 'tinggal', 'kampung', 'daerah', 'surabaya']"
pas pandemi pernah laju cepusurabaya pp thanks to ka lokal yg super murah,"['pas', 'pandemi', 'laju', 'cepusurabaya', 'pp', 'thanks', 'to', 'ka', 'lokal', 'yg', 'super', 'murah']"
era pandemi goblok bgt kan mau k cilegon yach k nikahan sepupu sebelumnya mau mampir bandung dlu jd d rumah sodara dlu ntar k cilegon bareng² dan nginep d hotel d cilegon nah dr jember k surabaya sok ngide nih naik kereta eksekutif atau bisnis gt agak mahal dkit gppa,"['era', 'pandemi', 'goblok', 'bgt', 'k', 'cilegon', 'yach', 'k', 'nikah', 'sepupu', 'mampir', 'bandung', 'dlu', 'jd', 'd', 'rumah', 'sodara', 'dlu', 'ntar', 'k', 'cilegon', 'bareng', 'nginep', 'd', 'hotel', 'd', 'cilegon', 'dr', 'jember', 'k', 'surabaya', 'sok', 'ngide', 'nih', 'kereta', 'eksekutif', 'bisnis', 'gt', 'mahal', 'dkit', 'gppa']"
kelas digital marketing untuk asuransi di surabaya  hubungi  griya marketer menyelenggarakan workshop marketing digital deskripsi internet di blitar workshop pemasaran online di masa pandemi di blitar workshop bisnis internet marketing di blitar,"['kelas', 'digital', 'marketing', 'asuransi', 'surabaya', 'hubung', 'griya', 'marketer', 'selenggara', 'workshop', 'marketing', 'digital', 'deskripsi', 'internet', 'blitar', 'workshop', 'pasar', 'online', 'pandemi', 'blitar', 'workshop', 'bisnis', 'internet', 'marketing', 'blitar']"
kepala dishub surabaya tundjung iswandaru mengatakan bahwa penurunan pad hal yang biasanya karena berdampak dari pandemi covid,"['kepala', 'dishub', 'surabaya', 'tundjung', 'iswandaru', 'turun', 'pad', 'dampak', 'pandemi', 'covid']"
sekarang kerja di tempat lain tapi foto ini aku banggain karena saat itu perjuangan buat bisa tetap hidup itu berat bener ngejelajah surabayasidoarjogresik ngirim paket buat memenuhi kebutuhan seharihari waktu parahparahnya pandemi   forever im grateful ae,"['kerja', 'foto', 'banggain', 'juang', 'hidup', 'berat', 'bener', 'ngejelajah', 'surabayasidoarjogresik', 'ngirim', 'paket', 'penuh', 'butuh', 'seharihari', 'parahparahnya', 'pandemi', 'forever', 'im', 'grateful', 'ae']"
wali kota surabaya eri cahyadi mengatakan program ekonomi kerakyatan berupa padat karya ini menjadi kunci utama keberhasilan surabaya dalam membangkitkan ekonomi yang sempat terpuruk di masa pandemi covid,"['wali', 'kota', 'surabaya', 'eri', 'cahyadi', 'program', 'ekonomi', 'rakyat', 'padat', 'karya', 'kunci', 'utama', 'hasil', 'surabaya', 'bangkit', 'ekonomi', 'puruk', 'pandemi', 'covid']"
buku tentang reni astuti wakil ketua dprd surabaya dari pks dan aneka peristiwa saat pandemi covid di kota surabaya,"['buku', 'reni', 'astuti', 'wakil', 'ketua', 'dprd', 'surabaya', 'pks', 'aneka', 'peristiwa', 'pandemi', 'covid', 'kota', 'surabaya']"
happy weekend daripada rebahan aja yuk nambah pengetahuan dengan datang ke pameran arsip pandemi covid unair ada booth hand sanitizer ff unair juga😮  kita tunggu di alunalun surabaya sampe tanggal  januari mulai jam  pagi   malam ya gratis,"['happy', 'weekend', 'rebah', 'aja', 'yuk', 'nambah', 'tahu', 'pamer', 'arsip', 'pandemi', 'covid', 'unair', 'booth', 'hand', 'sanitizer', 'ff', 'unair', 'juga', 'tunggu', 'alunalun', 'surabaya', 'sampe', 'tanggal', 'januari', 'jam', 'pagi', 'malam', 'ya', 'gratis']"
universitas airlangga menyelenggarakan pameran arsip pandemi  di balai pemuda surabaya pameran tersebut mengingatkan kembali bahwa covid harus selalu diwaspadai,"['universitas', 'airlangga', 'selenggara', 'pamer', 'arsip', 'pandemi', 'balai', 'pemuda', 'surabaya', 'pamer', 'covid', 'waspada']"
belum pulih dihajar pandemi pelaku umkm kini dihadapkan kenaikan tarif pdam,"['pulih', 'hajar', 'pandemi', 'laku', 'umkm', 'hadap', 'naik', 'tarif', 'pdam']"
universitas airlangga menggelar pameran arsip pandemi covid di gelanggang remaja alunalun surabaya pada selasa  januari  dalam hal ini itd unair berkontribusi menampilkan dokumentasi penanggulangan dan pembuatan vaksin inavac,"['universitas', 'airlangga', 'gelar', 'pamer', 'arsip', 'pandemi', 'covid', 'gelanggang', 'remaja', 'alunalun', 'surabaya', 'selasa', 'januari', 'itd', 'unair', 'kontribusi', 'tampil', 'dokumentasi', 'tanggulang', 'buat', 'vaksin', 'inavac']"
pandemi menelurkan inovasi baru jarak semakin dekat untuk semarang yogyakarta surabaya dan bali sudah tersedia pemeriksaan tidur  konsultasi online  pemeriksaan di rumah  penjelasan hasil online  perawatan di jakarta  mnt  kontrol selanjutnya dari rumah,"['pandemi', 'telur', 'inovasi', 'jarak', 'semarang', 'yogyakarta', 'surabaya', 'bal', 'sedia', 'periksa', 'tidur', 'konsultasi', 'online', 'periksa', 'rumah', 'jelas', 'hasil', 'online', 'awat', 'jakarta', 'mnt', 'kontrol', 'rumah']"
menengok pameran arsip pandemi covid di alunalun surabaya,"['tengok', 'pamer', 'arsip', 'pandemi', 'covid', 'alunalun', 'surabaya']"
surabaya berharap pencabutan ppkm tak membuat longgar kedisiplinan masyarakat terkait protokol kesehatan dan mengakses vaksinasi di masa transisi dari pandemi menuju endemi covid yang diharapkan terwujud agustus,"['surabaya', 'harap', 'cabut', 'ppkm', 'longgar', 'disiplin', 'masyarakat', 'kait', 'protokol', 'sehat', 'akses', 'vaksinasi', 'transisi', 'pandemi', 'endemi', 'covid', 'harap', 'wujud', 'agustus']"
rayakan galungan umat hindu surabaya harapkan kewaspadaan usai pandemi  surabaya  – umat hindu di surabaya hari ini tengah merayakan galungan mereka menggelar…     via,"['raya', 'galungan', 'umat', 'hindu', 'surabaya', 'harap', 'waspada', 'pandemi', 'surabaya', '', 'umat', 'hindu', 'surabaya', 'raya', 'galungan', 'gelar', 'via']"
kenang pandemi covid unair gelar pameran di balai pemuda surabaya  bee news,"['kenang', 'pandemi', 'covid', 'unair', 'gelar', 'pamer', 'balai', 'pemuda', 'surabaya', 'bee', 'news']"
gereja bethany nginden surabaya mengadakan ibadah tutup tahun pertamanya setelah  tahun dilakukan secara online karena pandemi rumah ibadah ini dihadiri sekitar ribu jemaat,"['gereja', 'bethany', 'nginden', 'surabaya', 'ada', 'ibadah', 'tutup', 'pertama', 'online', 'pandemi', 'rumah', 'ibadah', 'hadir', 'ribu', 'jemaat']"
cara universitas airlangga surabaya kenang perjuangan melawan covid  universitas airlangga unair surabaya menggelar pameran arsip pandemi covid untuk mengenang serta mengingat kembali…     via,"['universitas', 'airlangga', 'surabaya', 'kenang', 'juang', 'lawan', 'covid', 'universitas', 'airlangga', 'unair', 'surabaya', 'gelar', 'pamer', 'arsip', 'pandemi', 'covid', 'kenang', 'kembali', 'via']"
hubungi  griya marketer menyelenggarakan workshop marketing digital internet di surabaya workshop pemasaran online di masa pandemi di surabaya workshop bisnis internet marketing di surabaya workshop pemasaran online melalui media sosial di surabaya,"['hubung', 'griya', 'marketer', 'selenggara', 'workshop', 'marketing', 'digital', 'internet', 'surabaya', 'workshop', 'pasar', 'online', 'pandemi', 'surabaya', 'workshop', 'bisnis', 'internet', 'marketing', 'surabaya', 'workshop', 'pasar', 'online', 'media', 'sosial', 'surabaya']"
highlight  yaa  maybe traveling naik kereta api surabaya  banyuwangi terus vespaan banyuwangi  bali hadirin acara yg jadwal awalnya  tapi pending karena pandemi dan akhirnya diadaain di  that was so amazing once again buy an experience,"['highlight', 'yaa', 'maybe', 'traveling', 'kereta', 'api', 'surabaya', 'banyuwangi', 'vespa', 'banyuwangi', 'bal', 'hadirin', 'acara', 'yg', 'jadwal', 'pending', 'pandemi', 'diadaain', 'that', 'was', 'so', 'amazing', 'once', 'again', 'buy', 'an', 'experience']"
yuk datang dan ramaikan bersama pameran arsip pandemi covid universitas airlangga pada tanggal  januari  di alunalun surabaya🎊,"['yuk', 'ramai', 'pamer', 'arsip', 'pandemi', 'covid', 'universitas', 'airlangga', 'tanggal', 'januari', 'alunalun', 'surabaya']"
pameran arsip pandemi covid ini diselenggarakan oleh universitas airlangga unair surabaya,"['pamer', 'arsip', 'pandemi', 'covid', 'selenggara', 'universitas', 'airlangga', 'unair', 'surabaya']"
siapa yang hari ini datang ke pameran arsip pandemi covid mimin tunggu di aula alunalun surabaya ya👋🏻,"['pamer', 'arsip', 'pandemi', 'covid', 'mimin', 'tunggu', 'aula', 'alunalun', 'surabaya', 'ya']"
tahun berkarya tulus akan konser tur manusia  di surabaya  surabaya  – setelah beberapa tahun tidak bisa adakan konser tunggal akibat pandemi covid tahun …       via,"['karya', 'tulus', 'konser', 'tur', 'manusia', 'surabaya', 'surabaya', '', 'adakan', 'konser', 'tunggal', 'akibat', 'pandemi', 'covid', '', 'via']"
“meski masih dalam masa pandemi covid kita tetap dapat berikan pelayanan terbaik dan menorehkan prestasi yang luar biasa merupakan kebanggan tersendiri bagi saya pribadi sebagai pimpinan karantina pertanian surabaya” ungkap cicik sri sukarsih kepala sby,"['', 'pandemi', 'covid', 'layan', 'baik', 'toreh', 'prestasi', 'banggan', 'sendiri', 'pribadi', 'pimpin', 'karantina', 'tani', 'surabaya', '', 'cicik', 'sri', 'sukarsih', 'kepala', 'sby']"
ku dtgnya ke steak industry cabang yg di tgr di marchand hype station lantai  krn pandemi jd agak sepi pdhl ada steak ena di sini huhuh makanya kusuka post klo ke sini jg di ig akuu  btw mereka uda punya cabang di surabaya cirebon banjarmasin jgg,"['ku', 'dtgnya', 'steak', 'industry', 'cabang', 'yg', 'tgr', 'marchand', 'hype', 'station', 'lantai', 'krn', 'pandemi', 'jd', 'sepi', 'pdhl', 'steak', 'ena', 'huhuh', 'suka', 'post', 'klo', 'jg', 'ig', 'akuu', 'btw', 'uda', 'cabang', 'surabaya', 'cirebon', 'banjarmasin', 'jgg']"
gua dirumah aja  pas malem tahun baruan lagi jalan balik dari banyuwangi ke surabaya berangkat dari banyuwangi  sampe   dirumah ga ngapa ngapain jamannya pandemi  dirumah juga karena pandemi  momen tahun baruan paling sad,"['gua', 'rumah', 'aja', 'pas', 'malem', 'baru', 'jalan', 'banyuwangi', 'surabaya', 'berangkat', 'banyuwangi', 'sampe', 'rumah', 'ga', 'ngapa', 'ngapain', 'jaman', 'pandemi', 'rumah', 'pandemi', 'momen', 'baru', 'sad']"
zeejkt setelah pandemi akhirnya bisa bertemu ajiji secara langsung di surabaya  seruan di vc meski yg di bahas random ngalor ngidul terus senang sekali bisa bergabung dengan penbes ajiji yg priknub dan banyak gimick ini tapi mereka baikseru juga,"['zeejkt', 'pandemi', 'temu', 'ajiji', 'langsung', 'surabaya', 'seru', 'vc', 'yg', 'bahas', 'random', 'ngalor', 'ngidul', 'senang', 'gabung', 'penbes', 'ajiji', 'yg', 'priknub', 'gimick', 'baikseru']"
jangan lewatkan pameran arsip pandemi covid universitas airlangga yang akan diselenggarakan pada tanggal  januari  di alunalun surabaya,"['lewat', 'pamer', 'arsip', 'pandemi', 'covid', 'universitas', 'airlangga', 'selenggara', 'tanggal', 'januari', 'alunalun', 'surabaya']"
penjualan alat gym di surabaya naik  kali lipat selama pandemi dumbbell terfavorit,"['jual', 'alat', 'gym', 'surabaya', 'kali', 'lipat', 'pandemi', 'dumbbell', 'favorit']"
penjualan alat gym di surabaya naik  kali lipat selama pandemi dumbbell paling favorit,"['jual', 'alat', 'gym', 'surabaya', 'kali', 'lipat', 'pandemi', 'dumbbell', 'favorit']"
mohon dicek juga bis restu panda patas surabayaponorogo sepertinya fasilitas belum layak karena jarak antarkursi sgt sempit pdhl tarif sgt mhl naik  persen dibnding sblm pandemi,"['mohon', 'cek', 'bis', 'restu', 'panda', 'patas', 'surabayaponorogo', 'fasilitas', 'layak', 'jarak', 'antarkursi', 'sgt', 'sempit', 'pdhl', 'tarif', 'sgt', 'mhl', 'persen', 'dibnding', 'sblm', 'pandemi']"
angkut buku nya yuk filosofi teras ada ekstra chapter catatan pandemi funiculi funicula masih baru bangettt negotiable kok dom surabaya yaaa,"['angkut', 'buku', 'nya', 'yuk', 'filosofi', 'teras', 'ekstra', 'chapter', 'catat', 'pandemi', 'funiculi', 'funicula', 'bangettt', 'negotiable', 'dom', 'surabaya', 'yaaa']"
wabah kematian hitam di masa lalu mewarisi penyakit hari ini  surabaya  – setelah pandemi covid melanda dunia banyak yang mencari tahu wabah apa saja yang pernah…     via,"['wabah', 'mati', 'hitam', 'waris', 'sakit', 'surabaya', '', 'pandemi', 'covid', 'landa', 'dunia', 'cari', 'wabah', 'pernah', 'via']"
kaleidoskop  gebrakan padat karya dan destinasi wisata baru dongkrak pertumbuhan ekonomi surabaya fokus anggaran pendapatan belanja daerah apbd kota surabaya  salah satunya adalah pemulihan ekonomi akibat pandemi covid  baca selengkapnya…,"['kaleidoskop', 'gebrak', 'padat', 'karya', 'destinasi', 'wisata', 'dongkrak', 'tumbuh', 'ekonomi', 'surabaya', 'fokus', 'anggar', 'dapat', 'belanja', 'daerah', 'apbd', 'kota', 'surabaya', 'salah', 'satu', 'pulih', 'ekonomi', 'akibat', 'pandemi', 'covid', 'baca', 'lengkap']"
kalisari  surabaya  probolinggo  situbondo  bondowoso ga liwat arak terakhir ketok  sak durunge pandemi unit atb sing ac gantung,"['kalisari', 'surabaya', 'probolinggo', 'situbondo', 'bondowoso', 'ga', 'liwat', 'arak', 'ketok', 'sak', 'durunge', 'pandemi', 'unit', 'atb', 'sing', 'ac', 'gantung']"
jemaat membludak karena untuk pertama kalinya usai pandemi perayaan natal di gereja katolik kristus raja surabaya jawa timur dengan kapasitas  persen,"['jemaat', 'membludak', 'kali', 'pandemi', 'raya', 'natal', 'gereja', 'katolik', 'kristus', 'raja', 'surabaya', 'jawa', 'timur', 'kapasitas', 'persen']"
muterin pulau jawa wkwkwk start dari bandung trs ke surabaya buat ngunjungin aal sama unair trs ke malang ngunjungin ub ke magelang ngunjungin aad ke yogya ngunjungin aau  trs ke semarang ngunjukin akpol puas deh pokoknya main sblm pandemi😭🥲,"['muterin', 'pulau', 'jawa', 'wkwkwk', 'start', 'bandung', 'trs', 'surabaya', 'ngunjungin', 'aal', 'unair', 'trs', 'malang', 'ngunjungin', 'ub', 'magelang', 'ngunjungin', 'aad', 'yogya', 'ngunjungin', 'aau', 'trs', 'semarang', 'ngunjukin', 'akpol', 'puas', 'deh', 'pokok', 'main', 'sblm', 'pandemi']"
khofifah sebut  persen lulusan sma di jatim ogah kuliah  surabaya  – pandemi covid selama tiga tahun terakhir memunculkan persoalanpersoalan di sejumlah…     via,"['khofifah', 'persen', 'lulus', 'sma', 'jatim', 'ogah', 'kuliah', 'surabaya', '', 'pandemi', 'covid', 'muncul', 'persoalanpersoalan', 'jumlah', 'via']"
mutiara selatan sekarang cuma melayani bandungsurabaya udah dipotong relasi semenjak pandemi,"['mutiara', 'selatan', 'layan', 'bandungsurabaya', 'udah', 'potong', 'relasi', 'semenjak', 'pandemi']"
selama pandemi peredaran obat kuat ilegal tinggi di surabaya,"['pandemi', 'edar', 'obat', 'kuat', 'ilegal', 'surabaya']"
perasaan sudah beberapa kali makan deh di indonesia… 🤭 di airport surabaya juga sempet ada tapi tutup sejak pandemi,"['asa', 'kali', 'makan', 'deh', 'indonesia', '', 'airport', 'surabaya', 'sempet', 'tutup', 'pandemi']"
anniv  surabaya seingetku sebelum pandemi soalnya aku di samperin member wkwk,"['anniv', 'surabaya', 'seingetku', 'pandemi', 'samperin', 'member', 'wkwk']"
mall marvel city ini kenapa yah tambah lama tambah sepi gak ada maintance yg bagus juga padahal ini mall favorit gw di surabaya sebelum ada pandemi,"['mall', 'marvel', 'city', 'yah', 'sepi', 'gak', 'maintance', 'yg', 'bagus', 'mall', 'favorit', 'gw', 'surabaya', 'pandemi']"
sugeng rahayu reguler ada  jurusan  surabayasolo surabayajogja surabayasemarang via solo yg ini sekarang cuma dikit akibat pandemi,"['sugeng', 'rahayu', 'reguler', 'jurus', 'surabayasolo', 'surabayajogja', 'surabayasemarang', 'via', 'solo', 'yg', 'dikit', 'akibat', 'pandemi']"
call  workshop pemasaran online di masa pandemi di surabaya,"['call', 'workshop', 'pasar', 'online', 'pandemi', 'surabaya']"
pp properti terus melanjutkan pembangunan grand shamaya surabaya  surabaya  – setelah sempat terkena imbas pembatasan akibat pandemi covid kini grand shamaya proyek master piece…    via,"['pp', 'properti', 'lanjut', 'bangun', 'grand', 'shamaya', 'surabaya', 'surabaya', '', 'kena', 'imbas', 'batas', 'akibat', 'pandemi', 'covid', 'grand', 'shamaya', 'proyek', 'master', 'piece', 'via']"
